@relation eggDataIMP2

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute Volume numeric
@attribute Area numeric
@attribute Area_Formula numeric
@attribute Volume_Formula numeric
@attribute Area/Volume_Imagem numeric
@attribute Peso_fora numeric
@attribute class {Nascido,Morreu}

@data
61.692,46.286,35.380,26.313,65.989,80.033,82.763,69.205,1.213,61.900,Morreu
61.972,46.873,31.471,30.503,69.904,82.989,84.253,71.295,1.187,63.500,Morreu
62.259,46.322,31.873,30.386,67.435,81.230,83.320,69.949,1.205,62.300,Nascido
56.969,44.675,29.617,27.352,58.543,73.293,74.486,59.534,1.252,57.600,Nascido
62.305,45.231,33.669,28.636,64.146,78.635,80.979,66.742,1.226,64.400,Nascido
56.986,44.193,28.886,28.101,56.508,71.729,73.494,58.276,1.269,55.500,Nascido
58.631,44.054,30.176,28.456,56.906,72.706,74.800,59.581,1.278,57.400,Nascido
60.829,46.500,31.673,29.156,65.062,79.159,82.257,68.867,1.217,60.300,Nascido
62.643,44.528,33.441,29.203,63.948,78.694,79.762,65.034,1.231,61.300,Nascido
59.769,43.444,30.154,29.617,56.557,73.763,74.610,59.068,1.304,55.800,Nascido
61.723,46.376,32.770,28.954,67.925,81.502,82.908,69.508,1.200,65.300,Nascido
63.482,45.425,33.866,29.617,67.816,81.679,82.581,68.587,1.204,63.000,Nascido
61.622,47.792,31.695,29.927,69.367,82.422,85.948,73.696,1.188,64.100,Nascido
61.503,44.137,31.527,29.977,61.151,76.316,77.774,62.735,1.248,56.800,Nascido
61.018,45.211,31.652,29.367,62.815,77.401,79.627,65.306,1.232,60.100,Nascido
61.671,45.574,32.244,29.428,65.793,79.852,81.079,67.070,1.214,62.200,Nascido
56.274,42.715,31.652,24.622,52.254,68.146,69.840,53.761,1.304,53.700,Nascido
63.677,47.895,34.602,29.075,75.009,86.728,88.375,76.483,1.156,65.200,Nascido
63.952,46.909,35.616,28.337,71.786,84.562,86.441,73.683,1.178,63.500,Nascido
60.579,45.502,31.423,29.156,64.401,78.581,79.820,65.673,1.220,61.100,Morreu
59.002,43.444,30.884,28.118,57.413,72.854,73.880,58.308,1.269,55.700,Nascido
58.958,45.629,30.226,28.732,62.364,76.788,78.469,64.274,1.231,60.100,Nascido
59.109,45.226,31.557,27.553,60.969,75.709,77.773,63.304,1.242,58.400,Morreu
64.268,47.897,33.240,31.029,74.818,87.069,88.972,77.201,1.164,64.600,Nascido
60.983,47.191,32.632,28.351,69.320,82.321,83.960,71.109,1.188,61.300,Nascido
62.689,47.645,31.588,31.101,72.577,84.772,86.730,74.512,1.168,67.700,Morreu
60.750,45.692,31.366,29.385,63.694,78.009,80.405,66.410,1.225,62.600,Nascido
61.268,45.211,30.653,30.616,64.348,78.604,79.871,65.574,1.222,61.500,Nascido
62.370,47.493,32.800,29.571,71.298,84.119,86.067,73.661,1.180,65.000,Nascido
59.270,48.476,29.655,29.617,70.253,82.752,85.003,72.930,1.178,60.100,Nascido
57.586,44.777,29.406,28.182,58.606,73.550,75.299,60.455,1.255,50.600,Nascido
59.751,45.960,31.116,28.636,64.381,78.337,79.985,66.087,1.217,60.100,Nascido
59.967,44.659,31.866,28.101,59.916,74.898,77.404,62.623,1.250,57.600,Nascido
59.574,44.696,31.278,28.297,60.763,75.676,77.091,62.317,1.245,58.000,Nascido
61.556,45.980,30.903,30.653,67.061,80.790,81.844,68.141,1.205,61.100,Nascido
61.172,47.069,35.010,26.163,66.727,80.313,83.965,70.963,1.204,60.100,Nascido
62.267,47.458,32.632,29.635,70.691,83.555,85.879,73.431,1.182,61.800,Morreu
60.400,46.820,32.966,27.434,67.474,80.901,82.555,69.326,1.199,61.800,Nascido
57.674,43.631,29.101,28.575,55.954,71.291,72.989,57.488,1.274,53.800,Nascido
59.251,45.710,29.867,29.385,63.082,77.311,78.935,64.824,1.226,58.100,Nascido
60.413,44.881,31.327,29.087,61.777,76.434,78.311,63.719,1.237,59.700,Nascido
57.524,44.913,29.539,27.986,57.765,72.973,75.526,60.758,1.263,56.100,Nascido
63.935,46.973,31.988,31.948,72.370,85.301,86.505,73.864,1.179,67.500,Nascido
61.287,44.961,32.151,29.136,63.965,78.279,79.355,64.870,1.224,62.400,Morreu
61.671,44.303,32.991,28.680,61.552,76.739,78.316,63.380,1.247,60.400,Nascido
60.103,43.258,34.438,25.665,57.073,72.886,74.624,58.887,1.277,59.900,Nascido
58.656,46.597,30.724,27.932,66.192,79.660,80.258,66.685,1.203,60.400,Morreu
58.882,44.599,29.826,29.058,59.944,74.253,76.195,61.327,1.239,59.800,Nascido
60.233,43.676,31.116,29.117,57.973,73.400,75.552,60.162,1.266,58.200,Nascido
58.021,43.919,29.230,28.794,56.833,72.271,73.925,58.602,1.272,55.500,Morreu
58.468,46.174,29.351,29.117,61.828,76.213,79.145,65.272,1.233,60.100,Nascido
58.682,46.846,29.951,28.732,66.041,79.535,80.816,67.430,1.204,61.200,Nascido
55.297,43.734,28.137,27.161,54.656,70.146,70.925,55.379,1.283,55.900,Nascido
58.021,45.162,30.005,28.016,60.305,75.103,76.542,61.963,1.245,57.500,Nascido
59.513,43.889,33.019,26.494,58.537,73.815,75.353,60.023,1.261,53.400,Nascido
60.786,45.132,31.309,29.479,62.594,77.271,79.222,64.831,1.234,57.700,Morreu
60.308,44.982,31.423,28.886,62.620,77.164,78.425,63.893,1.232,61.700,Nascido
62.189,45.144,31.101,31.088,63.880,78.294,80.643,66.362,1.226,64.300,Morreu
59.497,44.056,30.634,28.863,59.525,74.605,75.644,60.465,1.253,58.900,Nascido
58.469,46.818,33.891,24.579,64.669,78.611,80.659,67.105,1.216,61.800,Nascido
59.604,48.041,34.688,24.917,68.322,81.333,84.526,72.030,1.190,61.500,Morreu
58.271,43.464,30.404,27.868,55.835,71.240,73.220,57.638,1.276,53.500,Morreu
60.641,42.897,30.959,29.683,56.586,72.619,74.288,58.429,1.283,55.100,Nascido
61.452,43.144,30.866,30.588,58.624,73.992,75.589,59.896,1.262,57.900,Nascido
58.952,44.659,29.601,29.351,59.797,74.601,76.388,61.563,1.248,57.700,Morreu
56.862,43.531,32.194,24.668,51.078,68.133,72.076,56.417,1.334,52.800,Morreu
58.085,44.777,29.406,28.680,58.870,73.871,75.787,60.978,1.255,53.500,Nascido
58.901,42.868,29.837,29.066,55.901,71.469,72.573,56.676,1.278,52.400,Morreu
60.898,45.549,31.197,29.702,64.336,78.624,80.238,66.155,1.222,61.300,Nascido
64.213,44.578,33.215,31.000,64.940,79.801,81.415,66.816,1.229,61.200,Nascido
59.543,45.162,30.284,29.259,60.799,75.776,78.046,63.587,1.246,60.100,Nascido
56.727,44.640,29.337,27.392,57.497,72.736,74.177,59.191,1.265,50.300,Nascido
58.682,46.073,32.244,26.438,63.351,77.527,79.187,65.221,1.224,57.800,Nascido
59.218,46.924,30.101,29.117,66.074,79.425,81.533,68.273,1.202,62.000,Nascido
62.732,43.926,32.616,30.117,61.489,76.736,78.520,63.377,1.248,60.100,Morreu
59.606,43.455,30.532,29.075,57.100,72.633,74.478,58.936,1.272,55.100,Nascido
59.877,46.047,32.194,27.683,64.005,78.313,80.319,66.476,1.224,60.100,Morreu
61.475,46.348,34.014,27.460,65.797,80.165,82.628,69.144,1.218,60.000,Nascido
59.082,45.774,29.655,29.428,63.822,77.858,78.902,64.819,1.220,60.100,Nascido
56.688,43.894,29.587,27.102,55.213,70.662,72.594,57.189,1.280,54.700,Nascido
60.568,46.715,33.080,27.489,66.459,80.284,82.498,69.209,1.208,63.800,Morreu
60.233,46.191,30.866,29.367,64.814,78.763,80.970,67.291,1.215,60.100,Nascido
61.562,47.709,32.521,29.042,71.060,83.816,85.711,73.370,1.180,61.200,Nascido
62.439,46.895,32.339,30.101,70.174,82.960,84.787,71.897,1.182,60.300,Nascido
59.290,46.729,29.655,29.635,66.710,80.176,81.179,67.787,1.202,62.100,Nascido
56.566,44.504,29.156,27.410,57.168,72.294,73.734,58.663,1.265,55.400,Nascido
58.003,44.712,29.367,28.636,52.338,73.443,75.569,60.715,1.403,53.400,Nascido
57.674,46.645,29.087,28.587,62.945,76.841,79.352,65.703,1.221,57.100,Nascido
60.233,45.942,30.616,29.617,63.945,78.052,80.424,66.566,1.221,55.900,Nascido
59.467,44.675,29.851,29.617,60.819,75.602,76.929,62.147,1.243,54.600,Nascido
62.904,45.119,32.839,30.067,65.232,79.294,81.313,67.053,1.216,60.600,Nascido
62.467,46.424,32.366,30.101,68.242,81.636,83.763,70.492,1.196,63.300,Nascido
63.803,46.459,34.168,29.635,69.251,82.867,85.230,72.109,1.197,65.500,Nascido
57.772,43.713,29.885,27.887,52.230,69.308,73.257,57.802,1.327,57.900,Nascido
58.856,44.777,29.702,29.156,60.517,75.489,76.546,61.789,1.247,60.100,Nascido
59.543,44.665,30.532,29.011,60.351,75.348,76.983,62.195,1.249,60.400,Nascido
59.574,43.951,30.284,29.290,58.499,73.904,75.494,60.256,1.263,56.800,Nascido
57.772,45.938,31.029,26.743,62.630,76.883,77.965,63.836,1.228,56.800,Nascido
58.833,45.525,29.677,29.156,62.887,77.144,78.117,63.844,1.227,57.400,Nascido
59.310,46.001,29.927,29.385,64.033,78.014,79.622,65.717,1.218,60.200,Nascido
59.560,42.736,32.920,26.640,55.148,71.183,72.965,56.956,1.291,56.600,Nascido
56.895,44.462,29.435,27.460,56.889,72.245,73.968,58.892,1.270,57.400,Nascido
57.764,43.846,30.634,27.131,55.829,71.519,73.538,58.147,1.281,55.200,Nascido
58.174,47.895,30.838,27.337,67.710,80.497,82.593,69.874,1.189,61.200,Nascido
56.566,44.255,28.929,27.638,56.973,72.162,73.216,58.008,1.267,54.100,Nascido
60.452,45.103,30.475,29.977,62.841,77.387,78.822,64.391,1.231,62.700,Nascido
57.389,45.203,29.477,27.912,59.941,74.742,76.002,61.398,1.247,62.100,Nascido
59.270,44.212,30.653,28.618,58.311,73.507,75.757,60.664,1.261,58.800,Nascido
59.789,45.231,30.653,29.136,62.322,76.883,78.441,64.046,1.234,60.100,Morreu
60.750,45.692,30.384,30.367,64.205,78.454,80.399,66.409,1.222,59.700,Nascido
58.656,44.801,31.695,26.963,58.997,74.114,76.430,61.646,1.256,55.400,Nascido
56.612,42.783,28.456,28.158,53.368,69.315,70.235,54.259,1.299,52.800,Nascido
57.111,42.534,28.680,28.431,53.233,69.285,70.194,54.099,1.302,54.800,Nascido
60.736,46.075,30.634,30.102,66.098,79.970,81.221,67.510,1.210,65.300,Nascido
56.842,46.252,29.787,27.057,61.610,75.750,77.685,63.670,1.230,60.000,Nascido
57.465,46.376,30.724,26.743,62.606,76.778,78.589,64.714,1.226,58.400,Nascido
58.433,47.122,30.475,27.958,65.717,79.213,81.167,67.937,1.205,60.500,Nascido
59.332,43.756,30.425,28.907,58.308,73.597,74.848,59.479,1.262,55.400,Nascido
63.141,44.777,33.215,29.927,64.882,79.504,80.795,66.286,1.225,64.200,Nascido
60.688,44.144,31.338,29.351,60.751,75.605,76.995,61.924,1.245,59.100,Nascido
58.901,44.619,32.589,26.313,59.235,73.969,76.303,61.400,1.249,57.900,Morreu
58.631,46.820,31.446,27.185,65.145,78.834,80.729,67.295,1.210,53.300,Nascido
60.103,45.474,34.322,25.782,60.763,79.046,79.369,65.076,1.301,50.800,Morreu
59.467,44.425,30.866,28.601,59.358,74.349,76.403,61.453,1.253,62.000,Nascido
58.718,43.409,33.866,24.853,53.907,71.841,73.626,57.935,1.333,49.200,Nascido
58.549,42.397,31.309,27.240,53.182,69.609,71.282,55.106,1.309,50.300,Nascido
59.202,45.659,33.116,26.087,63.116,77.344,78.839,64.623,1.225,52.200,Nascido
63.141,48.315,36.729,26.413,72.507,86.303,88.869,77.174,1.190,54.400,Nascido
61.123,48.066,32.942,28.182,71.193,83.725,86.066,73.939,1.176,54.000,Nascido
61.452,43.394,34.116,27.337,59.104,74.471,76.174,60.590,1.260,57.300,Nascido
60.983,45.675,33.616,27.369,65.758,79.573,80.646,66.615,1.210,54.300,Morreu
57.071,44.595,31.874,25.198,54.015,72.164,74.472,59.428,1.336,52.900,Nascido
56.236,44.443,30.634,25.603,57.115,72.161,73.318,58.160,1.263,56.900,Nascido
57.835,43.756,33.690,24.145,56.388,71.884,73.519,57.979,1.275,57.800,Nascido
58.484,44.943,31.133,27.352,60.249,74.957,76.549,61.853,1.244,48.300,Nascido
57.938,46.909,31.351,26.587,63.219,77.384,80.222,66.753,1.224,58.500,Nascido
61.646,45.798,32.467,29.179,65.989,79.992,81.548,67.702,1.212,50.200,Nascido
57.764,44.094,32.442,25.322,57.613,72.789,74.104,58.805,1.263,58.300,Nascido
60.601,45.656,33.223,27.378,64.510,78.705,80.214,66.142,1.220,45.500,Nascido
64.156,46.120,37.083,27.074,69.553,82.750,84.919,71.453,1.190,52.000,Morreu
58.912,41.867,32.078,26.837,52.657,68.823,70.542,54.072,1.307,53.700,Nascido
59.358,43.703,32.303,27.057,56.460,72.495,74.793,59.363,1.284,51.600,Nascido
58.407,45.798,29.728,28.680,62.039,76.410,78.279,64.146,1.232,49.400,Nascido
58.381,45.300,33.738,24.644,61.798,76.303,77.299,62.730,1.235,59.400,Morreu
61.057,45.231,34.667,26.390,63.919,78.230,79.786,65.405,1.224,61.300,Nascido
59.061,43.984,33.940,25.122,52.386,70.121,75.160,59.825,1.339,49.600,Nascido
54.987,41.178,29.867,25.122,46.350,64.014,65.544,48.820,1.381,46.900,Nascido
58.021,46.653,29.539,28.484,63.142,77.274,79.726,66.124,1.224,50.600,Nascido
58.252,44.961,31.652,26.602,57.876,73.964,76.375,61.660,1.278,53.200,Nascido
60.538,44.961,31.901,28.636,62.612,77.309,78.613,64.077,1.235,46.900,Nascido
57.065,42.487,30.653,26.413,52.329,68.425,70.077,53.936,1.308,48.600,Nascido
58.641,43.608,32.839,25.804,56.000,71.275,73.930,58.390,1.273,44.400,Nascido
61.939,45.645,35.102,26.837,64.929,78.968,81.575,67.568,1.216,49.200,Nascido
58.771,43.694,32.920,25.852,55.546,71.349,74.236,58.751,1.285,40.700,Nascido
58.489,43.113,33.765,24.724,55.088,71.001,72.789,56.924,1.289,45.900,Nascido
57.202,44.659,31.351,25.852,58.168,73.112,74.715,59.737,1.257,44.100,Nascido
57.772,43.963,31.901,25.871,57.004,72.279,73.819,58.464,1.268,46.400,Nascido
57.881,42.097,31.327,26.555,51.804,67.624,70.047,53.708,1.305,38.100,Nascido
55.944,41.840,29.756,26.189,50.469,66.834,67.723,51.281,1.324,41.500,Nascido
58.022,44.961,31.383,26.640,60.621,75.168,76.144,61.415,1.240,47.200,Nascido
60.674,45.076,35.259,25.416,63.334,77.888,79.105,64.551,1.230,56.900,Nascido
58.580,45.722,30.812,27.768,61.848,76.334,78.299,64.121,1.234,55.400,Nascido
56.544,46.500,29.905,26.640,62.237,76.234,77.915,64.017,1.225,53.700,Nascido
57.718,44.675,33.382,24.337,58.959,73.636,75.321,60.318,1.249,60.000,Nascido
56.486,42.677,30.884,25.603,51.240,67.413,69.934,53.867,1.316,59.100,Nascido
61.452,45.909,33.352,28.101,66.835,80.472,81.617,67.816,1.204,50.200,Nascido
60.768,43.944,35.647,25.122,61.249,76.190,76.768,61.443,1.244,51.600,Nascido
57.293,46.250,30.903,26.390,62.522,76.583,78.153,64.170,1.225,57.900,Nascido
60.259,46.156,34.819,25.442,63.703,78.493,81.032,67.219,1.232,51.000,Nascido
58.158,43.805,32.742,25.416,57.826,73.082,73.883,58.433,1.264,48.800,Nascido
60.625,42.783,30.947,29.677,55.657,71.816,74.031,58.102,1.290,59.100,Morreu
60.750,43.694,32.882,27.868,58.962,74.407,76.114,60.728,1.262,48.800,Nascido
57.659,44.329,32.244,25.416,58.097,73.228,74.491,59.328,1.260,58.100,Nascido
61.625,45.722,32.087,29.539,64.926,79.191,81.354,67.454,1.220,57.300,Nascido
57.124,47.244,29.854,27.271,62.359,77.334,80.091,66.762,1.240,52.100,Nascido
62.439,45.144,33.866,28.575,60.650,77.791,80.927,66.631,1.283,52.500,Nascido
58.188,43.144,30.338,27.851,53.215,69.526,72.476,56.714,1.307,50.200,Nascido
59.402,42.618,33.339,26.063,52.241,71.431,72.584,56.491,1.367,50.400,Nascido
59.761,42.864,33.268,26.494,55.224,71.202,73.433,57.493,1.289,45.800,Nascido
55.438,42.053,30.490,24.948,49.131,65.393,67.703,51.333,1.331,51.600,Morreu
57.935,46.099,30.724,27.211,54.135,85.350,78.464,64.465,1.577,53.000,Nascido
57.924,46.768,29.435,28.490,55.535,79.861,79.875,66.339,1.438,54.400,Nascido
57.564,45.253,31.423,26.141,55.053,74.844,76.315,61.721,1.360,48.000,Nascido
56.838,42.986,28.657,28.182,48.140,71.013,70.861,54.991,1.475,52.700,Nascido
54.857,43.489,30.812,24.046,47.668,73.356,70.072,54.325,1.539,50.000,Nascido
54.423,43.894,28.337,26.087,47.929,70.475,70.421,54.904,1.470,51.400,Nascido
55.342,42.759,29.179,26.163,41.193,64.969,69.003,52.979,1.577,50.800,Nascido
58.952,45.659,33.352,25.603,57.508,76.302,78.605,64.352,1.327,53.300,Nascido
60.126,46.546,34.212,25.914,60.389,81.496,81.725,68.206,1.350,50.400,Nascido
60.103,44.029,35.187,24.917,58.735,74.170,76.301,61.008,1.263,50.000,Nascido
54.619,43.307,30.698,23.921,49.222,69.553,69.478,53.636,1.413,51.900,Nascido
57.410,43.582,31.498,25.914,48.761,71.298,72.675,57.099,1.462,54.300,Nascido
59.484,44.675,32.632,26.852,55.201,78.208,76.987,62.163,1.417,49.700,Nascido
55.256,43.713,31.402,23.854,47.004,69.887,70.920,55.285,1.487,53.000,Nascido
57.985,44.693,29.385,28.601,51.272,76.765,75.512,60.646,1.497,52.300,Nascido
56.754,44.712,30.154,26.602,56.084,71.682,74.364,59.409,1.278,58.900,Nascido
57.087,43.780,32.194,24.893,52.242,71.318,72.802,57.291,1.365,49.400,Nascido
57.235,41.178,30.384,26.852,49.473,66.160,67.575,50.816,1.337,51.300,Nascido
56.139,44.369,32.589,23.551,55.802,70.668,73.149,57.867,1.266,49.700,Nascido
58.108,43.780,31.695,26.413,51.580,71.684,73.750,58.315,1.390,46.300,Morreu
56.584,44.855,28.688,27.896,51.611,76.592,74.478,59.608,1.484,59.300,Nascido
56.167,45.047,29.359,26.809,55.084,71.692,74.478,59.678,1.301,56.400,Nascido
57.912,45.631,32.589,25.323,60.658,75.580,77.498,63.139,1.246,57.000,Nascido
58.108,44.278,30.698,27.410,57.712,73.575,74.773,59.651,1.275,52.000,Nascido
60.733,43.176,33.631,27.102,55.294,73.251,75.014,59.281,1.325,51.200,Nascido
58.662,43.631,34.102,24.561,55.482,72.068,74.049,58.472,1.299,56.700,Nascido
61.577,45.752,33.918,27.659,65.689,79.703,81.411,67.489,1.213,55.300,Nascido
57.586,43.756,33.690,23.896,50.603,74.581,73.287,57.729,1.474,56.900,Morreu
56.388,45.076,28.207,28.182,51.607,76.298,74.748,59.991,1.478,50.700,Nascido
60.176,47.095,32.244,27.932,63.863,80.459,82.916,69.884,1.260,51.900,Nascido
57.442,43.276,30.634,26.809,50.046,71.554,72.050,56.329,1.430,52.900,Morreu
62.036,45.211,35.416,26.620,57.858,78.170,80.728,66.394,1.351,51.200,Nascido
60.786,42.864,33.048,27.738,53.613,71.867,74.386,58.478,1.340,50.600,Nascido
60.500,44.443,32.882,27.619,58.451,74.713,77.480,62.570,1.278,56.200,Nascido
61.385,45.601,31.327,30.059,57.999,75.281,80.841,66.836,1.298,57.600,Nascido
58.790,43.734,32.171,26.620,57.716,73.170,74.315,58.877,1.268,56.400,Morreu
62.667,44.552,35.233,27.434,63.175,78.028,79.888,65.130,1.235,63.300,Nascido
61.057,44.982,33.669,27.388,63.037,77.591,79.207,64.685,1.231,47.800,Nascido
56.470,44.635,31.000,25.470,57.913,72.932,73.949,58.906,1.259,55.600,Nascido
58.771,45.710,32.151,26.620,62.080,76.404,78.493,64.297,1.231,54.900,Nascido
59.061,44.754,33.940,25.122,59.437,74.422,76.796,61.939,1.252,53.600,Nascido
60.151,45.051,34.237,25.914,61.720,76.357,78.496,63.921,1.237,58.900,Nascido
58.381,44.552,30.200,28.182,58.804,73.850,75.607,60.676,1.256,54.300,Nascido
58.709,41.840,30.254,28.456,51.881,68.509,70.269,53.815,1.320,48.100,Nascido
54.987,41.696,29.136,25.852,49.020,65.391,66.554,50.057,1.334,50.000,Nascido
59.077,44.945,32.087,26.992,60.244,75.313,77.153,62.486,1.250,50.300,Nascido
57.407,44.516,30.102,27.305,57.804,73.056,74.583,59.564,1.264,44.900,Nascido
54.619,41.787,28.705,25.914,48.560,64.981,66.391,49.937,1.338,49.100,Nascido
59.270,43.194,32.151,27.119,55.836,71.681,73.634,57.901,1.284,55.200,Nascido
54.594,42.783,31.446,23.148,51.331,67.300,68.433,52.323,1.311,49.300,Nascido
58.151,44.268,31.873,26.278,58.169,73.467,74.818,59.667,1.263,45.800,Nascido
55.342,45.300,28.158,27.185,57.564,72.496,74.185,59.464,1.259,58.400,Nascido
57.909,45.574,30.475,27.434,58.346,75.040,77.314,62.977,1.286,54.400,Nascido
56.864,43.841,32.813,24.052,55.407,70.130,72.746,57.227,1.266,55.400,Nascido
56.842,41.188,32.617,24.227,49.282,65.881,67.306,50.492,1.337,44.400,Nascido
55.546,43.734,29.677,25.871,53.945,69.510,71.182,55.629,1.289,53.300,Morreu
56.524,42.465,29.655,26.869,50.915,67.242,69.514,53.371,1.321,51.100,Nascido
61.410,47.278,31.557,29.854,69.958,82.753,84.578,71.874,1.183,58.000,Nascido
60.558,45.481,32.920,27.638,63.343,77.659,79.781,65.588,1.226,55.500,Morreu
57.273,41.696,31.652,25.621,50.218,66.813,68.684,52.137,1.330,53.500,Nascido
58.656,43.058,29.977,28.680,54.017,70.476,72.736,56.940,1.305,51.600,Nascido
59.688,43.894,30.838,28.851,57.905,73.200,75.488,60.216,1.264,48.000,Nascido
57.688,43.394,31.616,26.073,55.801,71.223,72.549,56.880,1.276,64.000,Nascido
53.173,42.894,28.601,24.573,50.031,65.822,67.256,51.227,1.316,57.800,Nascido
57.659,44.080,29.977,27.683,56.863,72.276,73.916,58.663,1.271,54.900,Nascido
60.558,46.001,33.690,26.869,65.421,79.322,80.941,67.099,1.212,54.500,Nascido
57.253,42.196,28.867,28.387,51.879,68.132,69.638,53.375,1.313,52.700,Nascido
59.789,44.982,30.884,28.907,61.661,76.387,77.908,63.343,1.239,50.500,Morreu
60.728,45.878,33.489,27.240,64.948,79.048,80.834,66.928,1.217,52.700,Nascido
61.414,46.882,31.327,30.088,65.995,81.093,83.697,70.678,1.229,51.100,Nascido
60.538,44.212,30.384,30.154,60.478,75.641,76.989,61.961,1.251,54.600,Nascido
58.562,43.734,30.154,28.408,58.061,73.348,74.060,58.648,1.263,51.700,Morreu
60.518,43.444,31.652,28.867,58.078,73.655,75.339,59.807,1.268,60.900,Nascido
60.467,44.675,30.351,30.117,62.210,76.832,77.914,63.191,1.235,56.700,Morreu
57.935,46.099,30.503,27.434,63.071,77.197,78.461,64.467,1.224,49.500,Morreu
58.271,45.980,29.385,28.886,61.838,76.191,78.529,64.504,1.232,61.300,Nascido
60.663,44.881,30.827,29.837,61.978,76.482,78.553,63.982,1.234,61.800,Nascido
57.216,44.108,28.981,28.235,56.544,71.929,73.538,58.285,1.272,54.400,Nascido
56.024,42.945,29.156,26.869,51.348,67.492,70.016,54.101,1.314,46.300,Nascido
55.577,42.156,28.447,27.131,50.776,67.131,68.003,51.716,1.322,49.200,Nascido
61.646,47.069,33.215,28.431,70.300,83.188,84.379,71.511,1.183,50.200,Morreu
55.944,45.381,28.207,27.738,59.451,74.100,74.945,60.325,1.246,53.700,Nascido
56.488,45.370,30.139,26.350,58.784,73.475,75.479,60.882,1.250,51.500,Morreu
59.737,45.535,32.523,27.214,62.923,77.244,79.079,64.854,1.228,58.600,Nascido
63.302,42.646,34.540,28.762,58.896,74.715,76.319,60.280,1.269,53.600,Nascido
64.072,43.984,33.399,30.675,64.680,79.493,79.962,64.903,1.229,58.300,Nascido
60.233,43.926,33.116,27.119,60.587,75.633,76.123,60.853,1.248,54.100,Nascido
60.352,46.500,32.421,27.932,66.343,80.007,81.791,68.329,1.206,57.100,Nascido
58.132,45.549,32.467,25.665,60.105,74.793,77.532,63.150,1.244,54.300,Nascido
58.912,44.881,31.327,27.587,59.471,74.139,76.840,62.136,1.247,55.500,Nascido
60.467,44.909,32.866,27.602,61.630,76.325,78.451,63.854,1.238,58.600,Morreu
60.807,46.250,34.438,26.370,65.474,79.350,81.764,68.107,1.212,58.400,Nascido
58.334,45.276,32.693,25.642,61.054,75.666,77.155,62.611,1.239,50.700,Nascido
61.426,46.395,35.341,26.087,66.855,80.336,82.737,69.230,1.202,57.800,Nascido
59.082,44.483,33.940,25.143,59.449,74.569,76.238,61.212,1.254,54.000,Nascido
59.497,46.359,31.873,27.625,64.987,78.910,80.612,66.955,1.214,61.700,Nascido
60.233,43.426,34.398,25.837,57.793,73.298,75.103,59.477,1.268,56.200,Morreu
58.357,44.278,31.945,26.413,58.197,73.420,75.040,59.907,1.262,54.700,Nascido
61.751,48.921,32.493,29.259,69.903,85.378,88.648,77.383,1.221,62.000,Morreu
55.170,43.831,29.479,25.691,50.015,72.362,71.019,55.497,1.447,51.400,Morreu
59.290,43.713,32.900,26.390,58.834,74.078,74.766,59.321,1.259,54.500,Nascido
57.720,43.969,31.290,26.431,55.869,71.551,73.765,58.427,1.281,53.700,Nascido
58.063,43.734,31.673,26.390,56.793,72.258,73.610,58.148,1.272,54.200,Morreu
58.270,47.429,29.259,29.011,66.599,79.928,81.657,68.633,1.200,58.800,Nascido
61.749,45.692,34.381,27.369,62.852,79.367,81.465,67.501,1.263,56.800,Nascido
59.061,45.253,30.404,28.657,58.630,74.327,77.765,63.327,1.268,56.200,Nascido
59.539,43.963,33.649,25.891,58.546,73.849,75.558,60.253,1.261,52.100,Morreu
58.771,43.464,33.150,25.621,56.731,72.298,73.759,58.131,1.274,53.600,Nascido
58.952,43.909,33.366,25.587,57.803,73.298,74.876,59.513,1.268,54.500,Nascido
60.040,46.405,32.521,27.520,66.247,79.946,81.271,67.697,1.207,54.000,Nascido
58.271,45.730,32.900,25.371,56.206,76.764,78.073,63.806,1.366,59.200,Nascido
58.174,44.644,32.839,25.337,53.959,72.141,75.669,60.712,1.337,56.100,Nascido
61.500,44.176,34.131,27.369,56.975,74.878,77.903,62.840,1.314,55.700,Nascido
61.536,44.961,32.151,29.385,62.390,76.951,79.601,65.134,1.233,59.100,Nascido
65.497,44.925,35.397,30.101,65.012,80.999,83.496,69.216,1.246,59.800,Morreu
57.772,43.963,32.670,25.103,50.747,71.576,73.847,58.465,1.410,50.800,Nascido
56.139,42.062,32.991,23.148,48.146,66.519,68.453,52.005,1.382,47.100,Nascido
59.002,44.693,31.901,27.102,60.402,75.197,76.539,61.709,1.245,55.000,Nascido
59.040,43.984,32.920,26.120,54.655,72.922,75.100,59.804,1.334,58.000,Nascido
57.385,43.307,32.467,24.917,54.771,70.589,72.111,56.352,1.289,52.700,Nascido
56.067,45.276,30.425,25.642,58.414,73.223,74.879,60.177,1.254,52.800,Nascido
60.288,46.229,34.937,25.353,66.550,80.185,81.228,67.466,1.205,56.700,Nascido
59.581,45.253,33.690,25.891,60.824,75.872,78.356,63.885,1.247,56.500,Nascido
56.862,44.029,31.222,25.642,55.530,71.053,73.074,57.718,1.280,54.400,Nascido
59.688,41.880,32.101,27.587,54.218,70.341,71.279,54.815,1.297,52.300,Morreu
58.631,43.805,31.446,27.185,56.619,72.212,74.294,58.908,1.275,50.800,Nascido
59.391,44.609,32.828,26.563,57.644,75.666,76.761,61.881,1.313,52.400,Morreu
