59.20,42.94,31.74,27.46,67.49,53.50,1067.86
63.70,45.28,33.74,29.96,72.76,62.00,1083.64
57.10,41.67,30.31,26.79,61.87,49.80,1087.54
56.14,44.58,28.43,27.71,68.12,51.00,1062.59
55.66,42.38,28.59,27.07,63.58,49.50,1083.36
58.20,41.64,30.60,27.60,66.51,52.10,1067.68
59.40,43.31,30.97,28.43,71.58,57.10,1075.20
60.14,45.36,30.08,30.07,73.06,60.00,1032.41
57.55,42.61,29.40,28.16,67.70,50.00,1070.82
59.13,44.05,33.74,25.39,77.96,55.20,1075.97
56.20,44.16,29.10,27.10,70.05,54.40,1081.50
59.23,44.94,29.62,29.62,72.70,61.50,1076.79
56.57,42.24,29.18,27.39,66.41,51.90,1076.84
57.86,42.48,30.20,27.66,73.30,51.80,1072.54
55.89,43.31,27.96,27.93,69.17,51.90,1067.96
57.11,42.78,28.68,28.43,67.01,51.90,1072.39
58.48,42.18,29.37,29.12,67.62,53.20,1061.87
56.72,43.18,29.35,27.37,66.59,51.70,1068.25
56.13,43.24,28.33,27.80,64.97,54.60,1087.64
60.29,44.73,32.92,27.37,70.81,58.80,1072.80
58.79,45.23,31.17,27.62,72.70,57.20,1081.17
60.43,45.64,30.84,29.59,72.29,59.90,1056.19
59.02,44.96,31.13,27.89,71.04,57.00,1075.35
58.68,44.58,29.48,29.20,69.07,56.50,1080.21
59.54,43.42,30.75,28.79,65.59,54.50,1083.49
59.74,43.07,30.60,29.15,65.98,54.30,1077.36
53.87,43.56,27.93,25.94,64.23,48.40,1075.80
58.63,42.53,30.67,27.96,74.03,52.10,1074.29
56.66,43.58,29.95,26.71,69.54,55.30,1075.82
60.48,44.43,30.63,29.85,70.61,60.00,1073.12
58.00,44.44,29.62,28.39,70.63,55.70,1077.30
56.53,43.60,30.14,26.39,64.99,53.10,1068.42
57.84,42.76,29.41,28.43,67.62,51.10,1071.38
56.02,44.73,28.12,27.91,73.18,55.00,1089.09
58.69,42.89,30.59,28.10,70.10,55.10,1067.76
55.75,42.57,31.17,24.58,65.93,50.00,1077.75
59.65,45.37,30.08,29.58,73.75,57.20,1077.09
56.69,42.83,29.23,27.46,67.13,51.20,1080.29
57.02,46.23,29.41,27.62,75.51,59.90,1081.02
54.70,42.91,31.87,22.84,65.16,51.40,1075.41
57.50,44.46,29.12,28.39,70.70,56.30,1064.16
57.36,44.80,28.68,28.68,67.07,57.70,1076.35
57.72,43.18,29.35,28.37,67.91,55.30,1075.82
57.69,42.89,29.60,28.09,63.41,53.70,1071.85
60.70,45.05,31.87,28.83,72.05,57.30,1083.06
57.36,41.51,29.20,28.16,63.15,48.80,1070.38
58.75,42.94,29.39,29.37,73.81,53.00,1079.47
58.58,44.50,29.66,28.93,75.04,55.30,1067.49
57.10,42.59,30.31,26.80,68.54,52.10,1072.08
59.06,45.25,30.18,28.89,77.04,56.50,1069.96
58.43,43.08,29.23,29.20,70.61,52.90,1060.12
59.21,43.28,30.88,28.33,71.77,57.60,1066.51
55.34,43.28,27.93,27.41,71.50,52.50,1082.54
60.61,46.36,30.55,30.06,81.11,61.20,1073.42
57.75,43.69,30.37,27.39,68.99,53.40,1070.14
55.59,43.78,34.21,21.38,74.75,51.00,1073.80
62.56,45.41,33.02,29.54,84.44,62.50,1075.43
55.18,43.81,30.10,25.07,71.19,52.70,1056.12
54.16,40.63,29.34,24.82,61.18,44.90,1069.46
62.97,46.16,31.62,31.35,79.98,64.90,1079.50
58.90,44.83,30.47,28.43,76.36,58.90,1070.71
56.94,43.89,30.35,26.59,69.24,54.50,1085.65
59.81,44.23,30.65,29.16,76.91,59.60,1079.51
57.91,43.56,31.22,26.69,71.84,55.30,1071.64
55.80,41.47,28.64,27.16,70.61,48.60,1070.70
58.08,43.70,30.81,27.27,67.71,54.20,1081.83
57.55,43.64,29.93,27.63,69.39,55.20,1080.19
59.82,43.34,34.78,25.04,67.28,53.10,1059.88
63.23,45.42,34.12,29.12,78.21,61.40,1090.34
57.79,42.47,30.65,27.14,64.16,51.80,1079.26
58.36,41.76,30.43,27.93,63.22,48.10,1078.74
58.23,41.93,29.87,28.37,63.64,50.00,1089.52
55.00,40.97,27.83,27.18,61.75,46.50,1097.09
58.02,46.16,29.01,29.01,76.10,56.50,1072.00
59.97,44.16,32.87,27.10,72.06,57.20,1083.22
56.91,42.88,29.09,27.82,68.16,53.50,1067.86
58.16,43.56,29.48,28.68,69.82,56.00,1081.01
57.25,44.21,29.88,27.37,69.55,54.20,1075.38
56.19,44.85,31.25,24.94,70.38,55.40,1069.42
54.19,43.43,31.10,23.09,63.86,49.50,1085.74
59.47,44.68,29.87,29.60,73.98,58.90,1074.63
55.47,41.16,28.12,27.35,61.03,48.50,1082.84
58.49,44.88,32.02,26.46,71.34,60.20,1076.70
58.13,43.31,30.47,27.66,65.41,52.00,1078.92
59.11,44.73,30.28,28.83,72.56,58.90,1074.63
55.05,44.75,28.16,26.89,72.03,54.40,1083.66
59.25,43.93,31.65,27.60,72.30,57.60,1072.48
55.01,43.21,30.38,24.62,67.13,51.40,1068.69
59.04,43.81,31.83,27.21,66.64,57.00,1087.69
58.69,44.14,29.35,29.34,70.44,58.20,1077.62
57.88,43.80,31.45,26.44,71.77,54.80,1085.13
57.46,42.37,30.47,26.99,69.57,52.50,1075.87
58.48,43.93,31.87,26.62,74.45,57.50,1084.78
59.04,43.98,32.17,26.87,72.44,57.60,1080.54
57.45,43.66,28.85,28.60,68.02,56.80,1075.64
58.06,42.78,29.03,29.03,70.22,51.90,1072.39
61.28,41.87,32.05,29.23,71.52,53.60,1074.15
56.52,42.45,28.91,27.62,68.14,51.50,1075.25
59.54,42.71,30.13,29.41,71.20,54.00,1077.84
60.64,44.91,30.42,30.22,76.61,58.90,1072.67
62.83,45.04,33.84,28.98,79.59,63.70,1077.50
57.65,45.79,31.59,26.06,75.53,57.10,1077.24
57.09,44.48,30.60,26.49,72.05,56.10,1080.85
56.74,42.94,28.89,27.85,69.46,54.90,1072.22
55.42,43.08,28.95,26.46,68.29,53.90,1082.34
59.21,43.77,31.34,27.87,73.53,56.30,1072.28
61.10,43.17,32.55,28.55,73.84,55.20,1059.42
59.21,43.61,30.01,29.20,73.39,53.10,1059.88
59.77,44.15,32.41,27.36,74.40,56.80,1065.53
53.93,43.61,27.21,26.71,68.12,53.60,1078.48
55.42,43.39,29.35,26.07,68.84,53.60,1069.86
59.43,45.08,30.75,28.68,75.61,58.90,1072.67
58.13,42.78,29.95,28.18,69.37,53.80,1073.85
55.44,42.14,28.09,27.35,66.68,50.00,1063.97
61.00,44.19,31.62,29.39,74.97,61.00,1075.58
56.81,44.91,29.19,27.63,73.02,57.90,1080.08
56.74,43.69,29.87,26.87,69.47,54.40,1058.31
56.59,40.94,29.08,27.52,64.31,48.50,1078.02
57.02,44.73,29.16,27.87,72.47,58.60,1069.16
59.38,44.55,30.92,28.46,75.22,58.10,1075.77
57.59,43.26,29.16,28.43,70.16,51.70,1079.43
57.98,45.19,31.87,26.12,74.50,57.70,1070.35
57.94,43.08,29.70,28.23,69.77,52.30,1076.19
57.94,42.27,29.15,28.79,67.82,51.40,1073.16
59.15,45.12,31.08,28.07,75.67,57.20,1071.02
55.37,45.82,31.45,23.92,73.94,57.80,1076.20
58.58,44.75,29.93,28.66,74.95,60.00,1076.98
57.48,44.59,30.35,27.13,72.01,56.60,1069.83
57.43,42.98,30.01,27.42,69.47,53.00,1064.27
58.81,45.75,31.92,26.89,77.19,58.30,1073.49
56.58,44.60,29.77,26.81,70.79,55.40,1071.50
58.61,43.51,31.94,26.66,71.36,56.10,1074.62
57.94,43.08,29.70,28.23,71.28,55.30,1077.92
57.34,46.80,31.67,25.66,77.46,61.50,1074.90
60.35,45.28,30.20,30.15,78.01,62.30,1077.56
58.46,45.54,32.57,25.89,76.02,58.60,1061.39
58.93,42.56,30.20,28.73,69.52,53.00,1060.00
59.54,43.42,30.04,29.51,72.94,55.60,1069.15
59.83,44.01,32.17,27.66,74.22,58.90,1072.67
60.29,45.48,30.63,29.66,77.69,64.20,1071.43
58.86,45.03,33.44,25.42,75.03,60.00,1071.20
60.92,42.93,31.13,29.79,73.81,54.80,1072.36
59.68,43.83,31.50,28.18,72.99,54.80,1085.13
58.36,43.53,30.92,27.43,71.85,54.70,1087.46
61.55,43.85,33.43,28.12,74.71,57.90,1068.10
56.28,41.21,29.17,27.11,65.96,48.00,1078.92
58.38,45.20,29.28,29.10,73.55,57.40,1066.76
60.18,46.64,30.85,29.33,80.49,61.10,1075.45
54.45,42.37,29.48,24.97,64.86,47.10,1068.31
59.73,44.63,31.00,28.73,75.38,60.20,1063.36
59.08,42.86,30.92,28.16,71.18,55.20,1067.63
59.82,45.44,31.06,28.76,78.10,61.80,1072.63
56.90,42.12,29.58,27.32,67.54,50.00,1054.97
57.28,45.19,29.79,27.49,75.04,57.10,1075.20
58.83,44.45,31.03,27.80,73.90,57.10,1071.16
58.04,44.73,29.39,28.66,73.66,59.50,1075.74
56.66,42.13,28.57,28.09,67.67,53.40,1072.30
59.81,43.98,29.90,29.90,73.20,55.00,1072.07
59.11,43.53,29.66,29.45,72.71,55.30,1071.64
57.00,43.39,28.73,28.26,70.24,53.00,1079.47
60.22,42.29,30.99,29.23,71.31,53.10,1059.88
61.67,41.79,35.73,25.94,71.17,53.80,1073.85
59.25,45.19,31.90,27.35,76.51,61.90,1076.24
57.31,42.86,32.23,25.07,68.16,53.70,1074.00
58.20,42.91,30.87,27.34,71.00,56.00,1070.65
59.12,44.35,30.31,28.82,74.32,56.30,1078.45
60.27,42.98,31.54,28.74,73.63,55.30,1065.43
59.51,43.89,31.00,28.51,73.31,56.30,1068.20
57.56,42.78,32.57,25.00,69.12,52.40,1076.03
63.41,44.30,31.97,31.45,78.25,60.00,1071.20
57.15,41.48,30.19,26.97,65.80,49.70,1082.98
59.35,45.03,31.92,27.43,75.77,55.90,1068.74
60.42,45.01,30.35,30.07,75.87,58.60,1073.08
58.81,43.48,30.65,28.16,72.58,57.70,1066.38
56.84,42.96,29.54,27.30,68.61,53.20,1066.14
59.29,44.17,30.01,29.29,74.63,56.80,1067.54
56.05,43.24,28.16,27.89,69.35,52.30,1073.98
59.89,45.11,30.33,29.57,76.77,58.00,1069.94
55.97,43.64,29.26,26.71,69.63,53.00,1062.13
57.38,39.77,31.20,26.19,63.52,47.20,1077.93
61.12,44.53,32.47,28.66,75.87,60.10,1069.16
57.94,44.55,30.10,27.84,74.01,57.00,1075.35
57.41,43.33,31.72,25.69,69.58,54.20,1081.83
58.52,43.39,30.50,28.02,72.21,54.60,1083.32
57.41,43.83,29.45,27.96,71.16,55.30,1071.64
59.97,42.16,31.62,28.35,70.41,54.00,1077.84
60.22,41.91,30.37,29.85,70.01,53.40,1068.00
55.89,45.37,30.32,25.57,72.31,58.70,1078.87
59.22,44.18,31.10,28.12,73.34,59.00,1066.70
59.25,42.70,29.87,29.39,72.04,53.30,1068.14
62.23,43.43,31.37,30.87,76.07,57.70,1078.36
59.94,42.14,30.85,29.09,70.68,53.60,1067.72
60.27,43.52,31.78,28.49,72.48,54.50,1058.19
58.96,43.08,29.98,28.98,70.65,51.60,1077.34
60.75,45.44,31.65,29.10,77.83,61.50,1073.02
58.75,43.94,29.63,29.12,72.91,53.00,1057.88
56.24,44.69,30.63,25.60,71.99,54.40,1081.50
56.00,41.70,28.14,27.87,65.37,50.00,1070.82
55.89,41.89,28.29,27.60,66.68,50.00,1066.24
56.42,44.39,28.34,28.09,71.46,54.50,1081.33
59.41,43.25,30.92,28.49,72.64,55.20,1080.19
57.37,43.98,29.29,28.08,72.16,53.80,1073.85
59.22,44.43,30.10,29.12,74.85,57.50,1068.62
56.64,42.04,29.20,27.43,67.36,51.60,1077.34
58.54,42.47,30.88,27.66,70.34,54.50,1083.49
60.70,45.54,32.09,28.62,78.23,59.60,1075.60
56.94,42.45,31.74,25.20,67.32,50.20,1059.19
57.17,45.14,30.35,26.82,73.64,57.50,1072.62
58.50,40.93,30.62,27.89,67.41,51.30,1071.08
59.60,43.01,31.42,28.18,72.09,55.90,1062.63
61.31,44.59,31.70,29.61,76.57,61.10,1073.55
60.40,43.31,34.24,26.16,73.57,57.60,1068.49
57.20,44.41,30.12,27.09,72.67,53.50,1067.86
63.05,43.96,33.17,29.88,77.94,59.90,1084.94
61.06,45.73,31.17,29.88,78.21,61.30,1077.07
61.50,43.68,31.12,30.38,74.71,57.80,1080.23
60.54,43.96,32.67,27.87,74.09,57.10,1077.24
60.33,45.75,30.40,29.93,75.73,59.90,1084.94
58.56,45.75,29.90,28.66,76.45,57.20,1071.02
59.02,47.43,29.79,29.23,80.44,64.80,1077.84
58.79,43.73,31.90,26.89,72.39,57.20,1077.09
60.62,44.01,32.44,28.18,74.00,59.00,1074.49
59.06,43.98,30.40,28.66,73.51,55.90,1081.17
56.19,43.86,31.22,24.97,70.02,53.20,1066.14
57.52,43.42,33.33,24.20,71.32,51.30,1068.84
58.67,43.88,30.84,27.84,73.14,56.60,1073.89
55.09,42.26,27.93,27.16,66.99,51.10,1066.90
58.75,45.21,30.12,28.64,75.88,60.00,1063.59
60.23,44.36,30.47,29.76,74.90,58.00,1077.91
58.12,44.23,30.56,27.55,73.51,57.60,1070.48
56.11,43.03,30.20,25.91,70.01,52.70,1062.52
58.83,42.24,31.92,26.91,69.86,53.90,1075.84
58.31,43.24,29.93,28.39,71.25,54.50,1085.65
59.98,43.43,32.63,27.35,73.05,57.70,1070.35
58.41,41.54,30.47,27.93,68.38,52.00,1061.27
57.50,44.19,29.14,28.37,73.17,58.10,1069.81
59.50,44.19,31.13,28.37,73.73,54.90,1072.22
58.54,42.71,31.15,27.39,70.41,54.30,1083.83
58.54,44.98,31.15,27.39,75.11,59.60,1081.47
57.16,44.33,28.68,28.48,72.11,54.20,1081.83
59.65,44.62,32.09,27.56,75.15,60.50,1074.36
61.08,45.75,34.67,26.41,79.15,59.50,1069.93
58.63,46.07,33.96,24.67,77.00,59.90,1071.33
60.48,46.19,34.65,25.84,78.93,64.10,1069.76
62.12,44.28,35.21,26.91,77.16,59.80,1069.54
57.65,43.62,32.08,25.57,70.72,53.50,1072.15
57.59,44.78,32.94,24.64,73.89,55.20,1075.97
61.42,49.61,32.97,28.46,87.16,69.60,1068.63
58.73,44.44,31.87,26.87,73.28,56.60,1069.83
59.52,44.71,33.92,25.60,75.86,60.50,1068.65
58.36,44.53,29.95,28.41,73.82,58.10,1073.77
60.54,44.98,32.67,27.87,77.46,58.80,1070.85
57.31,44.63,31.95,25.36,72.91,53.80,1071.70
57.00,44.96,29.39,27.62,73.28,56.20,1074.48
59.29,44.23,32.40,26.89,73.81,59.10,1076.31
59.20,45.16,31.10,28.10,75.86,61.30,1077.07
58.55,44.88,32.98,25.57,75.50,57.10,1071.16
55.70,46.13,30.72,24.97,74.17,54.70,1072.51
62.42,45.57,32.22,30.20,79.12,60.50,1074.36
57.99,45.63,29.26,28.73,75.68,58.90,1072.67
58.83,43.76,33.71,25.12,72.79,56.50,1072.00
58.58,44.91,31.95,26.64,74.00,58.40,1071.38
60.67,46.00,34.88,25.78,78.26,60.60,1072.32
61.97,48.06,36.41,25.57,85.03,68.40,1073.32
62.62,44.38,36.02,26.60,77.38,61.30,1069.53
60.65,45.55,31.94,28.71,78.16,61.90,1076.24
62.39,42.78,34.71,27.68,75.23,57.50,1072.62
59.82,44.20,33.30,26.53,74.50,56.60,1073.89
59.92,44.88,32.09,27.84,75.08,58.00,1066.00
60.29,45.41,32.77,27.52,74.36,59.30,1074.07
64.32,44.48,33.40,30.92,79.04,60.40,1065.00
63.37,44.53,35.19,28.18,78.47,60.30,1059.50
60.67,44.33,34.49,26.19,76.48,58.80,1065.02
56.94,45.66,29.59,27.35,75.05,65.60,1073.26
62.70,48.16,33.62,29.09,84.82,56.10,1076.69
59.08,46.72,30.78,28.30,79.63,61.40,1062.00
58.86,46.55,32.22,26.64,78.54,61.70,1078.40
60.77,44.96,33.13,27.64,77.58,62.70,1073.32
56.99,43.19,30.88,26.10,69.85,53.70,1074.00
59.61,44.48,32.05,27.55,75.24,57.00,1071.30
58.09,45.16,32.44,25.65,75.05,54.90,1074.32
56.50,45.21,30.63,25.87,72.33,53.20,1074.77
60.90,44.37,34.08,26.82,75.73,58.60,1069.16
60.45,46.10,33.24,27.21,79.67,66.00,1081.58
59.21,45.10,32.99,26.22,76.03,61.50,1069.29
62.34,47.46,36.34,26.00,84.67,68.30,1071.75
61.50,47.21,33.38,28.12,83.61,63.90,1068.21
61.87,45.47,33.61,28.26,79.17,60.80,1073.95
61.10,43.42,31.03,30.07,74.63,58.10,1073.77
59.92,45.64,32.60,27.32,77.50,62.50,1071.74
60.65,45.55,31.94,28.71,78.63,60.50,1072.45
59.29,45.44,32.02,27.27,76.74,57.40,1070.75
56.97,44.93,29.12,27.85,73.56,57.20,1059.10
57.69,41.64,31.35,26.34,67.48,47.60,1044.06
65.50,47.44,35.88,29.62,88.04,72.30,1072.15
57.63,43.80,30.70,26.94,71.48,54.70,1072.51
61.67,44.05,34.98,26.69,76.62,57.90,1060.26
59.03,46.80,33.98,25.05,79.57,63.80,1070.12
62.65,46.37,34.83,27.82,80.51,63.70,1072.05
60.41,45.63,34.84,25.57,77.64,61.70,1070.90
63.62,45.52,35.69,27.93,81.36,65.90,1069.40
60.33,45.75,35.19,25.14,78.66,62.30,1073.84
61.19,46.89,34.10,27.09,81.22,63.20,1076.34
57.55,43.95,29.79,27.77,71.29,51.60,1068.40
59.72,44.68,33.63,26.09,75.47,57.50,1076.64
65.07,49.00,36.91,28.16,90.53,76.20,1072.60
58.43,44.08,30.72,27.71,73.90,59.00,1074.49
60.94,45.14,33.62,27.32,78.15,62.50,1073.58
59.88,46.80,33.44,26.44,79.77,60.60,1074.22
58.43,45.29,33.11,25.32,76.55,57.00,1063.29
61.97,46.87,34.24,27.74,82.38,64.20,1069.64
60.22,45.17,31.85,28.37,76.90,60.70,1077.91
57.38,44.55,32.19,25.19,73.73,59.00,1068.64
62.54,45.33,32.65,29.89,78.75,63.30,1070.74
62.77,45.96,32.40,30.37,81.62,62.90,1071.23
57.84,45.94,29.32,28.51,75.64,59.30,1068.26
61.89,43.53,32.72,29.18,76.17,59.00,1074.49
62.06,45.41,33.55,28.51,78.87,63.20,1072.68
60.60,43.95,32.30,28.30,75.34,58.50,1067.33
61.16,47.03,32.33,28.83,81.82,64.60,1070.94
57.52,44.63,29.76,27.77,72.91,55.00,1076.27
60.65,43.37,36.84,23.81,73.97,58.30,1075.48
61.59,45.19,33.30,28.30,78.67,61.80,1074.50
62.41,45.70,32.73,29.68,79.81,63.40,1074.25
59.13,44.55,33.19,25.94,73.86,56.70,1077.84
64.48,45.92,35.12,29.37,82.48,64.40,1074.77
63.10,45.00,36.18,26.91,79.83,62.20,1073.97
62.02,45.96,33.88,28.14,80.13,62.30,1073.84
60.72,44.41,33.88,26.84,75.92,56.60,1071.86
61.20,46.41,34.62,26.59,80.05,61.10,1077.35
57.73,46.42,31.37,26.37,75.32,57.40,1076.79
63.18,46.25,35.10,28.08,82.23,65.20,1075.53
59.48,43.93,34.40,25.09,74.32,59.00,1074.49
59.23,45.19,32.13,27.10,76.50,60.80,1072.06
58.75,45.78,31.58,27.17,76.92,59.40,1073.93
60.62,45.80,33.21,27.41,78.79,59.90,1079.06
57.31,45.25,29.68,27.64,74.34,56.20,1074.48
55.32,42.96,31.56,23.76,67.89,50.50,1076.90
60.93,45.13,35.85,25.07,77.87,64.00,1075.29
58.44,44.39,31.62,26.82,72.62,58.00,1075.91
57.79,44.71,29.90,27.89,73.94,56.50,1078.15
60.40,46.82,32.47,27.93,80.40,61.40,1075.04
57.04,43.24,28.66,28.39,70.06,52.00,1067.82
59.65,44.53,32.22,27.43,75.06,58.20,1081.63
59.66,45.38,30.34,29.33,75.85,60.70,1076.00
60.08,43.76,30.65,29.43,73.91,58.90,1074.63
62.58,44.48,34.67,27.91,77.95,61.00,1077.49
57.00,44.96,30.38,26.62,72.80,55.30,1071.64
59.19,45.14,33.12,26.07,72.83,59.50,1073.80
59.57,45.19,32.58,26.99,77.03,61.10,1079.25
58.72,44.68,32.87,25.85,73.86,57.90,1078.06
59.60,44.53,33.44,26.16,75.59,59.50,1077.70
57.98,44.94,29.88,28.10,73.64,57.60,1072.48
53.90,40.04,30.97,22.93,59.80,60.20,1070.94
56.59,42.46,33.33,23.27,67.23,63.30,1078.04
57.06,44.67,31.41,25.65,69.19,70.80,1073.84
54.82,42.26,27.66,27.16,63.44,61.60,1078.54
56.22,42.18,28.35,27.87,65.94,59.20,1072.26
53.40,40.87,30.59,22.81,59.55,62.20,1077.70
60.41,40.87,30.83,29.59,67.10,61.90,1076.24
58.52,44.96,33.40,25.12,72.18,65.10,1075.66
56.22,41.41,32.12,24.10,63.64,55.70,1079.39
54.95,41.66,29.37,25.59,62.19,56.00,1074.77
55.57,41.49,32.42,23.15,63.66,54.40,1079.35
55.42,42.39,30.09,25.34,65.68,60.00,1078.92
57.90,42.37,31.58,26.32,67.21,63.30,1078.04
57.77,43.71,31.40,26.37,70.43,61.70,1080.29
58.40,43.62,29.33,29.08,70.05,63.40,1076.07
59.64,44.11,31.57,28.07,72.67,64.50,1078.24
56.70,43.41,29.60,27.10,66.77,58.70,1080.86
56.39,41.79,28.71,27.68,63.65,59.60,1073.66
57.02,40.95,30.63,26.39,63.47,61.60,1074.77
58.30,42.04,32.61,25.69,64.04,58.60,1079.02
62.72,43.91,35.87,26.85,74.85,68.80,1076.21
57.14,41.86,28.57,28.57,65.71,59.20,1074.21
59.43,42.31,33.21,26.22,69.08,60.10,1078.77
55.40,39.87,31.58,23.82,57.21,58.70,1076.89
56.24,41.18,30.37,25.87,57.11,64.50,1078.24
58.12,41.44,31.81,26.31,66.73,60.60,1078.05
58.87,42.90,30.67,28.20,71.04,66.20,1067.33
55.08,38.57,32.48,22.60,57.38,50.20,1075.10
63.14,41.01,32.97,30.18,71.56,68.70,1074.65
56.20,39.24,30.63,25.57,57.68,59.40,1075.88
60.19,43.64,34.37,25.82,73.43,56.60,1075.94
61.83,47.00,33.42,28.41,82.41,64.30,1073.10
62.00,44.19,35.15,26.85,76.37,58.70,1074.91
58.88,45.05,32.22,26.66,75.59,58.20,1075.62
58.46,45.63,33.02,25.44,76.90,57.70,1070.35
60.81,45.29,32.03,28.78,77.40,58.80,1061.16
58.98,43.93,31.38,27.60,72.46,53.30,1072.45
58.96,46.29,31.13,27.84,78.62,61.10,1067.91
62.40,44.23,34.64,27.77,77.09,61.30,1073.29
57.54,45.23,31.15,26.39,74.80,58.70,1070.98
60.98,46.57,33.18,27.80,80.27,61.70,1069.04
61.53,44.63,34.82,26.71,77.30,57.00,1065.28
57.77,43.71,31.40,26.37,71.51,53.60,1067.72
61.25,46.44,34.88,26.37,81.52,64.50,1062.23
58.36,45.03,30.20,28.16,74.90,59.50,1068.00
59.33,44.75,29.90,29.43,74.90,58.90,1068.77
56.99,44.19,32.88,24.10,71.91,53.40,1070.14
56.94,45.41,30.87,26.07,73.37,53.30,1070.29
61.98,47.19,33.38,28.60,83.24,65.60,1071.50
61.67,43.56,32.99,28.68,75.33,57.30,1072.90
54.89,43.77,31.38,23.52,69.57,53.70,1071.85
58.91,45.38,32.09,26.82,75.94,60.30,1059.50
58.37,44.35,33.32,25.05,73.42,56.30,1070.24
57.63,45.33,31.94,25.69,74.90,56.20,1072.42
61.22,44.41,32.88,28.34,75.96,59.00,1070.58
61.88,43.34,34.32,27.56,74.49,57.40,1068.75
61.31,45.48,33.92,27.39,79.57,62.60,1060.69
57.97,43.56,30.88,27.09,71.04,54.20,1071.12
62.44,45.76,34.60,27.84,81.74,65.20,1068.47
59.25,46.96,33.15,26.10,79.83,63.60,1072.18
60.45,46.16,33.85,26.60,78.52,62.70,1066.01
59.52,44.21,32.38,27.14,74.28,55.50,1067.23
63.08,44.94,32.83,30.25,80.12,62.50,1064.42
59.52,44.96,31.15,28.37,75.31,58.40,1067.46
59.04,43.46,31.67,27.37,72.53,53.40,1068.00
57.50,46.46,29.12,28.39,75.68,56.40,1064.03
58.83,44.75,30.67,28.16,74.42,55.20,1069.70
60.52,43.69,34.40,26.12,74.37,56.30,1068.20
58.45,42.41,31.87,26.59,70.22,54.10,1071.27
58.77,46.21,32.40,26.37,77.64,62.90,1067.59
58.99,44.39,32.24,26.74,74.69,55.90,1068.74
59.65,46.82,31.97,27.68,80.22,60.20,1067.13
60.18,45.33,32.99,27.18,76.78,57.80,1068.23
62.25,44.94,33.88,28.37,78.07,60.40,1070.68
60.40,46.32,32.44,27.96,78.59,64.40,1069.40
57.41,42.56,30.70,26.71,68.27,52.40,1071.62
57.80,45.19,30.32,27.49,74.89,57.50,1056.81
61.04,48.25,34.65,26.39,83.63,63.80,1070.12
60.25,46.46,34.15,26.10,80.49,62.20,1061.12
57.50,42.94,30.65,26.85,70.02,50.80,1043.18
60.90,45.30,31.72,29.18,78.53,63.20,1069.04
58.90,46.57,33.21,25.69,77.64,61.70,1070.90
59.29,43.71,31.90,27.39,74.04,55.30,1077.92
58.98,45.94,31.62,27.37,77.12,57.10,1049.46
65.70,45.51,34.39,31.31,82.90,65.90,1062.49
63.82,46.00,34.44,29.39,82.61,64.70,1072.60
61.01,45.88,33.55,27.46,77.49,60.10,1067.26
61.52,45.71,32.40,29.12,79.84,62.80,1069.53
62.08,43.73,36.18,25.89,77.15,59.80,1071.46
57.94,45.91,30.35,27.59,76.04,59.40,1070.06
56.52,43.71,30.63,25.89,70.43,55.10,1082.48
61.31,46.75,32.90,28.41,81.47,66.80,1082.25
61.79,45.46,35.92,25.87,78.64,61.70,1078.40
60.04,45.98,33.15,26.89,78.43,59.30,1083.91
58.69,47.91,29.84,28.85,78.49,61.40,1082.64
55.76,44.21,30.38,25.37,70.96,54.30,1083.83
60.10,44.53,34.94,25.17,75.89,60.10,1082.67
60.75,45.19,33.13,27.62,77.08,63.40,1081.59
62.93,45.63,34.85,28.07,80.19,64.70,1081.58
61.53,47.18,31.25,30.28,81.39,63.00,1082.17
59.76,44.88,34.54,25.22,76.82,57.00,1083.54
57.14,44.53,30.20,26.94,72.71,55.40,1079.87
55.74,43.19,28.62,27.12,69.07,55.30,1090.70
55.66,43.63,27.84,27.82,69.65,54.80,1082.98
56.32,46.27,30.15,26.16,74.91,54.60,1081.17
57.62,44.48,31.87,25.75,73.23,58.00,1083.97
59.54,44.23,30.63,28.91,74.57,60.00,1075.04
58.54,43.60,33.68,24.87,72.50,56.80,1083.87
60.77,46.27,33.02,27.75,80.82,63.40,1083.45
62.09,45.58,33.93,28.16,80.94,61.40,1082.64
58.41,43.63,29.59,28.83,71.37,55.60,1079.55
61.44,45.39,34.87,26.57,78.23,63.10,1089.51
58.66,43.81,30.95,27.71,72.83,61.20,1081.02
63.04,47.10,33.40,29.64,83.46,66.20,1083.08
59.43,47.34,33.24,26.19,80.02,62.10,1077.84
62.12,46.47,33.08,29.04,81.32,63.40,1079.75
58.58,44.45,32.80,25.78,74.16,56.70,1084.03
63.96,46.85,34.98,28.98,84.14,66.10,1081.44
58.93,45.10,33.74,25.19,75.39,55.60,1077.45
54.45,45.17,29.60,24.85,68.84,53.40,1078.81
55.39,43.83,30.95,24.45,68.93,48.80,1075.11
63.47,46.16,33.88,29.59,82.84,65.80,1076.53
60.22,45.67,33.38,26.84,78.39,62.80,1078.73
60.15,44.80,31.94,28.21,76.30,59.30,1077.99
58.77,45.88,31.00,27.77,77.06,56.60,1077.99
56.57,47.27,31.94,24.62,77.95,57.10,1075.20
60.15,45.33,33.24,26.91,77.38,57.40,1078.82
60.81,44.98,34.19,26.62,77.19,59.40,1077.84
57.28,44.91,30.78,26.49,72.95,56.80,1075.64
